season,episode,number_line,timecode_in,timecode_out,text
1,14,399,00:30:20:20,00:30:23:13,"Perhaps that is why
he still cannot forget her."
1,14,400,00:30:24:23,00:30:26:06,"Or perhaps,"
1,14,401,00:30:27:02,00:30:28:16,he just does not like me.
1,14,402,00:30:29:12,00:30:30:17,I do not know.
1,14,403,00:30:36:20,00:30:38:22,"I understand it was
the Crown Prince's command."
1,14,404,00:30:39:00,00:30:41:06,"But how could he forbid me
from visiting Mu-deok?"
1,14,405,00:30:41:08,00:30:43:04,She must be worried sick about me.
1,14,406,00:30:43:06,00:30:45:20,I am sure she is just busy.
1,14,407,00:30:45:23,00:30:47:17,I told her you were doing fine.
1,14,408,00:30:47:20,00:30:48:18,No.
1,14,409,00:30:48:20,00:30:51:05,"Do you think
she would be relieved after hearing that?"
1,14,410,00:30:51:21,00:30:52:23,She needs to see me in person.
1,14,411,00:30:54:02,00:30:55:00,Come here.
1,14,412,00:30:58:01,00:30:59:24,Seeing her will only hurt you.
1,14,413,00:31:01:17,00:31:05:24,"I use this homing bird
to send letters to Seoho Fortress."
1,14,414,00:31:08:23,00:31:12:22,"It would take three to four days
for a horse to arrive there."
1,14,415,00:31:12:24,00:31:14:16,Does this bird really fly that far?
1,14,416,00:31:15:06,00:31:16:09,How incredible.
1,14,417,00:31:29:08,00:31:30:24,Do you have the whistle I gave you?
1,14,418,00:31:32:01,00:31:34:16,I am sorry. I do not carry it with me.
1,14,419,00:31:37:22,00:31:40:08,"It was given to you
by the person you are in love with."
1,14,420,00:31:40:11,00:31:41:06,I am hurt.
1,14,421,00:31:51:22,00:31:54:20,"The homing bird will return
after two long blows on this whistle."
1,14,422,00:31:56:03,00:31:57:13,You seemed to be good at this.
1,14,423,00:31:58:03,00:31:59:08,Give it a try.
1,14,424,00:32:29:00,00:32:30:05,There.
1,14,425,00:32:33:08,00:32:34:20,The bird has returned.
1,14,426,00:32:37:04,00:32:38:18,"Now, do two short ones."
1,14,427,00:33:01:16,00:33:04:10,I only said that to put him at ease.
1,14,428,00:33:04:13,00:33:07:06,"He was worried that his pet bird
might have suffered during the winter,"
1,14,429,00:33:08:03,00:33:09:19,so I told him that.
1,14,430,00:33:12:08,00:33:15:00,See? Mu-deok is doing well.
1,14,431,00:33:19:00,00:33:21:01,Wait. Uk.
1,14,432,00:33:21:04,00:33:24:09,"What exactly did the Crown Prince
and Mu-deok bet on?"
1,14,433,00:33:24:11,00:33:25:21,The thing you wanted to get.
1,14,434,00:33:28:19,00:33:31:04,"It does not matter.
I cannot get it now since I lost."
1,14,435,00:33:37:17,00:33:41:16,"But how could she look
so nonchalant after losing it?"
1,14,436,00:33:49:23,00:33:52:04,"-So what was it?
-Do not ask."
1,14,437,00:33:52:18,00:33:56:09,"Why have you not once visited Uk
in Sejukwon?"
1,14,438,00:33:57:19,00:34:00:13,"There is no need to mind me
just because I am your new owner."
1,14,439,00:34:01:09,00:34:03:04,That is not why.
1,14,440,00:34:03:16,00:34:05:16,I am just trying not to be shameless.
1,14,441,00:34:17:08,00:34:19:17,"So you really do not care
if you lose this?"
1,14,442,00:34:23:07,00:34:26:20,"I must find it.
I need to find it by tonight."
1,14,443,00:34:28:02,00:34:30:23,Only then can I see him without shame.
1,14,444,00:34:42:23,00:34:44:07,I knew it.
1,14,445,00:34:47:12,00:34:49:00,Uk has cut off his libido.
1,14,446,00:34:50:24,00:34:52:23,He dishonored the mages and ran away.
1,14,447,00:34:53:00,00:34:56:19,"It was odd how he improved so quickly
and beat the Crown Prince."
1,14,448,00:34:56:22,00:34:59:06,He chose to become Master Lee's pupil
1,14,449,00:34:59:08,00:35:01:02,and has practiced chastity.
1,14,450,00:35:01:04,00:35:02:15,Did you all see Master Lee?
1,14,451,00:35:03:04,00:35:04:15,"He was Master Seo Gyeong's pupil,"
1,14,452,00:35:04:17,00:35:06:11,and Master Heo was his pupil.
1,14,453,00:35:06:14,00:35:08:17,But he looks younger than our leader.
1,14,454,00:35:08:19,00:35:11:04,That is because he practiced chastity.
1,14,455,00:35:11:06,00:35:15:02,"I heard he does not age because he reached
a high degree at such a young age."
1,14,456,00:35:15:04,00:35:18:05,"Really? I heard he became young again
thanks to a spell."
1,14,457,00:35:18:08,00:35:19:05,A spell?
1,14,458,00:35:19:07,00:35:22:05,"Whatever the case may be,
Uk sure is determined."
1,14,459,00:35:22:07,00:35:23:18,So what if he has reached Chisu?
1,14,460,00:35:24:08,00:35:25:16,"If it were me,"
1,14,461,00:35:27:19,00:35:29:13,I would have never practiced chastity.
1,14,462,00:35:30:06,00:35:31:21,Of course not. Me neither.
1,14,463,00:35:31:23,00:35:33:19,"-He is so persistent.
-Tell me about it."
1,14,464,00:35:37:07,00:35:38:17,They are just jealous.
1,14,465,00:35:40:11,00:35:43:20,"Young Master Jang is subjected
to all sorts of horrible rumors."
1,14,466,00:35:51:17,00:35:52:23,I was able
1,14,467,00:35:53:18,00:35:57:04,"to get some much-needed sleep lately
thanks to her medicine."
1,14,468,00:35:59:20,00:36:02:23,"I am glad
that your herbal medicine is effective."
1,14,469,00:36:03:24,00:36:07:12,"I used the valerian that I got
from the wetlands of Wol Fortress."
1,14,470,00:36:07:14,00:36:09:09,It is known for its calming effect.
1,14,471,00:36:09:11,00:36:13:06,"It must have helped you relax
and fall asleep better."
1,14,472,00:36:13:19,00:36:16:06,I can see why Master Heo recommended you.
1,14,473,00:36:17:17,00:36:20:04,"Thankfully, I am now able
to get some sleep."
1,14,474,00:36:20:06,00:36:23:14,"But the ringing in my ears
and the splitting headache still remain."
1,14,475,00:36:23:15,00:36:26:00,"They have worsened
after the news of the soul shifter"
1,14,476,00:36:26:02,00:36:27:22,surprised you last month.
1,14,477,00:36:27:24,00:36:30:12,A soul shifter tried to enter the palace.
1,14,478,00:36:30:15,00:36:33:10,There could easily be one in here already.
1,14,479,00:36:34:00,00:36:35:10,Assistant Gwanju Jin Mu
1,14,480,00:36:35:13,00:36:37:13,"strengthened the security,
so do not worry."
1,14,481,00:36:37:15,00:36:40:06,"The soul shifter who tried to enter
the palace was one of his men."
1,14,482,00:36:40:24,00:36:42:03,There were also rumors
1,14,483,00:36:42:04,00:36:45:04,"about a soul shifter
being spotted in Cheonbugwan."
1,14,484,00:36:46:24,00:36:48:18,I cannot trust anyone.
1,14,485,00:36:51:15,00:36:54:24,"It seems like your anxiety
stems from your heart, Your Majesty."
1,14,486,00:36:55:02,00:36:58:14,"What do you think about finding
an alternative way to calm yourself?"
1,14,487,00:36:59:16,00:37:03:03,Do you know Hemp Master Lee?
1,14,488,00:37:03:05,00:37:05:06,The last pupil of Master Seo Gyeong.
1,14,489,00:37:05:21,00:37:07:23,I have heard of him
1,14,490,00:37:08:00,00:37:09:24,but only saw him once in Songrim.
1,14,491,00:37:10:19,00:37:14:24,"My grandfather was his pupil,
so I have heard stories about him."
1,14,492,00:37:15:01,00:37:19:00,He may be able to relieve your anxiety.
1,14,493,00:37:19:24,00:37:21:20,Are you saying he can tell
1,14,494,00:37:21:22,00:37:23:24,if there is a soul shifter around me?
1,14,495,00:37:24:01,00:37:26:15,"I do not know him that well
since I have not met him."
1,14,496,00:37:26:17,00:37:30:08,"Perhaps you could invite him
to your palace and ask for his help."
1,14,497,00:37:36:18,00:37:38:14,I told you to clean her room every day!
1,14,498,00:37:38:16,00:37:41:05,"How could you let the water
in this vase rot?"
1,14,499,00:37:42:12,00:37:43:11,"I am sorry, my lady!"
1,14,500,00:37:44:09,00:37:46:00,Imagine if Bu-yeon returned
1,14,501,00:37:46:02,00:37:48:03,and saw this vase full of stagnant water.
1,14,502,00:37:48:05,00:37:49:22,She would be disappointed in me.
1,14,503,00:37:50:23,00:37:52:13,"Change the bedsheets,"
1,14,504,00:37:52:16,00:37:54:00,and get rid of that!
1,14,505,00:37:54:02,00:37:56:01,"She cannot see,
so why would you place that there"
1,14,506,00:37:56:03,00:37:57:20,and run the risk of her tripping?
1,14,507,00:38:10:17,00:38:12:23,"Dozens of girls have come,"
1,14,508,00:38:14:03,00:38:15:15,but none of them were Bu-yeon.
1,14,509,00:38:16:04,00:38:20:09,"Being disappointed over and over again
must have made Mother easily distressed."
1,14,510,00:38:20:11,00:38:21:20,I agree.
1,14,511,00:38:22:17,00:38:25:13,But it will be your birthday soon.
1,14,512,00:38:28:13,00:38:31:13,"-Here.
-What is this?"
1,14,513,00:38:34:14,00:38:37:03,"Father, they are so pretty."
1,14,514,00:38:38:17,00:38:40:19,But it is not my birthday yet.
1,14,515,00:38:40:21,00:38:43:12,"I will get you
something prettier on your birthday."
1,14,516,00:38:45:01,00:38:47:11,"I will try it on right now.
Please put it on for me."
1,14,517,00:38:48:23,00:38:50:01,Sure.
1,14,518,00:38:54:09,00:38:58:06,Let me see how pretty you are.
1,14,519,00:38:58:22,00:39:02:15,"You always used to braid my hair
back when I was little."
1,14,520,00:39:07:06,00:39:11:01,Mother never did that.
1,14,521,00:39:13:12,00:39:15:10,I am sorry. Did that hurt a lot?
1,14,522,00:39:16:13,00:39:17:16,I am fine.
1,14,523,00:39:32:04,00:39:35:18,"I must have lost my touch
since it had been a while."
1,14,524,00:39:35:20,00:39:36:20,I am sorry.
1,14,525,00:39:36:22,00:39:39:24,That is all right. Do I look pretty?
1,14,526,00:39:40:15,00:39:42:06,You are always beautiful.
1,14,527,00:40:15:19,00:40:17:20,Park Jin shot me with this bow.
1,14,528,00:40:20:14,00:40:22:02,I was defeated that day.
1,14,529,00:40:22:04,00:40:25:13,"I cannot give any excuses
or take back the outcome of a fight."
1,14,530,00:40:28:02,00:40:30:01,"But once I regain my strength,"
1,14,531,00:40:31:00,00:40:34:00,"I would like to have
a proper fight with him."
1,14,532,00:40:45:24,00:40:47:01,What are you doing?
1,14,533,00:40:48:16,00:40:50:13,"I am cleaning, my lord."
1,14,534,00:40:52:14,00:40:54:02,Be careful what you touch.
1,14,535,00:40:54:17,00:40:57:21,"Touch a weapon filled with the energy
of a high-degree mage,"
1,14,536,00:40:57:23,00:41:00:18,and a girl like you could get hurt.
1,14,537,00:41:02:09,00:41:04:14,"Even I am aware of that, my lord."
1,14,538,00:41:05:04,00:41:08:09,"But I did wonder
why you would place this here"
1,14,539,00:41:08:11,00:41:11:01,when I have to clean the desk.
1,14,540,00:41:11:03,00:41:13:22,I usually hang it up well.
1,14,541,00:41:14:24,00:41:16:03,I simply forgot.
1,14,542,00:41:16:05,00:41:17:23,But you are still young.
1,14,543,00:41:18:00,00:41:21:14,"I cannot believe
you are already forgetful."
1,14,544,00:41:22:07,00:41:25:14,I am just worried as a member of Songrim.
1,14,545,00:41:25:16,00:41:28:16,What if you forget to pay me?
1,14,546,00:41:29:11,00:41:30:13,My lord.
1,14,547,00:41:30:15,00:41:34:03,Please be healthy. You are still young.
1,14,548,00:41:37:10,00:41:40:10,"I will come back later to clean, my lord."
1,14,549,00:41:46:10,00:41:48:14,What a clever
1,14,550,00:41:49:09,00:41:51:00,and daring girl she is.
1,14,551,00:41:51:17,00:41:53:06,How did Mu-deok
1,14,552,00:41:53:08,00:41:56:08,and Uk first meet?
1,14,553,00:41:56:10,00:41:57:23,"I do not know the details,"
1,14,554,00:41:58:00,00:42:01:21,"but I heard he paid her debt
and took her out of Chwiseonru."
1,14,555,00:42:01:23,00:42:04:01,Then go to Chwiseonru
1,14,556,00:42:04:03,00:42:06:19,and ask around about her.
1,14,557,00:42:07:12,00:42:11:00,"Find out her background
and what kind of girl she is."
1,14,558,00:42:12:02,00:42:13:23,I am just curious that is all.
1,14,559,00:42:17:12,00:42:19:09,I do not know well either.
1,14,560,00:42:19:11,00:42:22:12,"But the broker who brought her here
is in the capital at the moment."
1,14,561,00:42:22:14,00:42:25:05,I will tell him to go to Songrim.
1,14,562,00:42:27:20,00:42:30:01,"Hey, you there."
1,14,563,00:42:32:12,00:42:34:05,"We met in Sari Village, right?"
1,14,564,00:42:34:20,00:42:36:12,What is it this time?
1,14,565,00:42:36:14,00:42:37:18,So-i.
1,14,566,00:42:37:21,00:42:39:20,Have you not seen her in the capital?
1,14,567,00:42:40:07,00:42:42:14,Do you know where she could be?
1,14,568,00:42:42:17,00:42:45:19,"I do not know.
She is not a native of Sari Village."
1,14,569,00:42:46:08,00:42:49:15,"She only stayed for a few months
and then stole the villagers' belongings."
1,14,570,00:42:49:17,00:42:51:01,Let me know if you catch her.
1,14,571,00:42:56:01,00:42:58:12,Where can I find her?
1,14,572,00:43:02:10,00:43:03:11,Darn it.
1,14,573,00:43:04:05,00:43:06:14,"You have made some bad friends, So-i."
1,14,574,00:43:08:02,00:43:11:03,Could she have gone to find Mu-deok?
1,14,575,00:43:14:15,00:43:17:05,I will take you to Jinyowon soon.
1,14,576,00:43:17:07,00:43:19:22,"But there is something
we need to take care of first."
1,14,577,00:43:29:20,00:43:32:06,Here. Eat this.
1,14,578,00:43:32:08,00:43:34:13,"You took my purse, right?"
1,14,579,00:43:34:15,00:43:35:21,Give me back my ring.
1,14,580,00:43:41:14,00:43:44:09,Are they the ones you met in the capital?
1,14,581,00:43:44:11,00:43:47:12,"That is correct,
but why did you bring them here?"
1,14,582,00:43:47:14,00:43:50:09,I love that you are persistent and smart.
1,14,583,00:43:50:22,00:43:52:20,But that is also what makes you dangerous.
1,14,584,00:43:53:23,00:43:55:23,There is something I want you to see.
1,14,585,00:44:12:18,00:44:13:23,Assistant Gwanju.
1,14,586,00:44:14:12,00:44:17:06,Thank you for feeding me.
1,14,587,00:45:19:00,00:45:20:11,Be afraid.
1,14,588,00:45:20:13,00:45:24:11,"Betray me or get your cover blown,
and you will meet the same fate."
1,14,589,00:45:30:09,00:45:31:10,All right.
1,14,590,00:45:32:08,00:45:34:24,"Tell me if there is anyone else
who will recognize you."
1,14,591,00:45:35:12,00:45:36:20,I must get rid of them.
1,14,592,00:45:38:07,00:45:39:17,Is there anyone else?
1,14,593,00:45:43:16,00:45:44:20,"Yes, my lord."
1,14,594,00:45:48:05,00:45:51:19,"Search thoroughly.
I definitely threw it in there."
1,14,595,00:45:51:21,00:45:53:06,I cannot find it.
1,14,596,00:45:53:20,00:45:56:03,Search over there.
1,14,597,00:45:56:05,00:45:58:24,"I had searched that area thoroughly,
but there was nothing."
1,14,598,00:45:59:01,00:46:00:18,Look again.
1,14,599,00:46:00:21,00:46:02:05,I can barely see--
1,14,600,00:46:03:09,00:46:04:14,"Yes, Your Royal Highness."
1,14,601,00:46:05:03,00:46:07:02,I am pretty sure it is in here somewhere.
1,14,602,00:46:07:04,00:46:08:21,"Yes, look over there."
1,14,603,00:46:13:10,00:46:14:19,What are you doing?
1,14,604,00:46:16:24,00:46:18:07,It is none of your business. Go on.
1,14,605,00:46:19:11,00:46:22:24,"I am afraid Eunuch Oh
will needlessly suffer."
1,14,606,00:46:23:01,00:46:26:16,So I must say something. May I?
1,14,607,00:46:26:18,00:46:28:07,What is it?
1,14,608,00:46:29:17,00:46:30:16,Could you possibly
1,14,609,00:46:31:17,00:46:32:19,be looking
1,14,610,00:46:33:14,00:46:35:03,for this?
1,14,611,00:46:36:17,00:46:37:17,You found it?
1,14,612,00:46:37:19,00:46:41:05,"I searched day and night
and found it not too long ago."
1,14,613,00:46:45:21,00:46:47:06,You threw it away.
1,14,614,00:46:47:23,00:46:50:13,"Since I picked it up,
it is mine once again."
1,14,615,00:46:51:04,00:46:52:00,Goodness.
1,14,616,00:46:54:22,00:46:57:06,"Eunuch Oh, you can stop and come out."
1,14,617,00:46:58:15,00:46:59:22,"Yes, Your Royal Highness."
1,14,618,00:47:01:10,00:47:02:13,Darn it.
1,14,619,00:47:03:01,00:47:06:08,"Thanks to you,
I retrieved something precious."
1,14,620,00:47:06:22,00:47:10:01,"I owe this all to you,
Your Royal Highness."
1,14,621,00:47:11:16,00:47:12:17,That is right.
1,14,622,00:47:12:19,00:47:16:18,"I did not destroy it
or throw it too far away."
1,14,623,00:47:16:20,00:47:19:08,"You only found it
because I threw it nearby."
1,14,624,00:47:19:10,00:47:24:23,"If I may dare to try to understand you,"
1,14,625,00:47:25:00,00:47:28:03,"could you be giving yourself credit
and being grumpy"
1,14,626,00:47:28:05,00:47:30:06,because you feel bad?
1,14,627,00:47:30:22,00:47:33:21,"As Filthy Mu-deok,
you ought to just listen to what I say."
1,14,628,00:47:33:23,00:47:35:18,How dare you try to understand me?
1,14,629,00:47:35:20,00:47:37:19,"I apologize, Your Royal Highness."
1,14,630,00:47:41:01,00:47:42:03,Your Royal Highness.
1,14,631,00:47:45:23,00:47:47:01,Your Royal Highness.
1,14,632,00:47:47:03,00:47:50:20,"Master Heo told me to tell you
that Master Lee is here."
1,14,633,00:47:50:22,00:47:53:01,All right. Is he at Sejukwon?
1,14,634,00:47:53:04,00:47:56:15,"Yes, Your Royal Highness.
His pupil, Jang Uk, is with him."
1,14,635,00:47:58:10,00:48:00:20,"It is said that Uk
made such sudden progress"
1,14,636,00:48:00:22,00:48:02:20,thanks to Master Lee's bizarre training.
1,14,637,00:48:02:23,00:48:04:16,"If that were not the case,"
1,14,638,00:48:04:18,00:48:06:21,"he would not have been able
to hold a candle to you."
1,14,639,00:48:09:22,00:48:10:21,Let us go.
1,14,640,00:48:22:23,00:48:25:11,"You are now serving Seo Yul
instead of Jang Uk."
1,14,641,00:48:26:01,00:48:28:12,"Had I competed and beat Uk,"
1,14,642,00:48:28:14,00:48:30:07,you would have served me instead.
1,14,643,00:48:30:09,00:48:32:03,"Had you competed instead,"
1,14,644,00:48:32:21,00:48:35:21,"there would have been no chance
of you becoming my owner."
1,14,645,00:48:35:23,00:48:38:16,I would have let him win out of pity.
1,14,646,00:48:39:06,00:48:40:16,Do you not pity him?
1,14,647,00:48:40:18,00:48:42:10,Everyone in Songrim knows
1,14,648,00:48:42:12,00:48:44:19,that Uk is practicing chastity.
1,14,649,00:48:45:08,00:48:47:04,"-Right?
-Do not feign ignorance."
1,14,650,00:48:47:06,00:48:48:13,You must know best.
1,14,651,00:48:49:03,00:48:51:04,Are you not the one who serves him
1,14,652,00:48:51:19,00:48:53:04,the chaste herb tea every day?
1,14,653,00:48:53:06,00:48:54:10,I have never done that.
1,14,654,00:48:54:12,00:48:57:15,How else did he reach Chisu so quickly?
1,14,655,00:48:58:24,00:49:00:24,He is not even Jang Gang's real son.
1,14,656,00:49:02:07,00:49:06:00,"His mother married into the Jang family
and gave birth to an illegitimate son."
1,14,657,00:49:06:18,00:49:09:08,"Now, her son will end
his family's line for good."
1,14,658,00:49:10:17,00:49:14:12,"His father blocked his gate of energy
so Uk would not carry on the family line."
1,14,659,00:49:14:14,00:49:17:13,"But he managed to open it again,
so he should at least be chaste."
1,14,660,00:49:18:11,00:49:19:13,That is true.
1,14,661,00:49:20:20,00:49:24:01,You are obnoxious and despicable.
1,14,662,00:49:24:15,00:49:25:11,What?
1,14,663,00:49:27:00,00:49:28:06,What did you just say?
1,14,664,00:49:29:12,00:49:32:04,"-You heard me.
-How dare you?"
1,14,665,00:49:32:16,00:49:35:05,"-Say it again.
-Then you will hit me."
1,14,666,00:49:35:07,00:49:36:13,Tell me this instant!
1,14,667,00:49:38:23,00:49:40:04,Tell them.
1,14,668,00:49:50:12,00:49:51:17,"If they must hear it,"
1,14,669,00:49:51:19,00:49:55:14,make sure you tell them loud and clear.
1,14,670,00:50:01:09,00:50:04:11,You are obnoxious and despicable!
1,14,671,00:50:06:12,00:50:09:01,That is what she said. Did you get that?
1,14,672,00:50:09:16,00:50:10:12,"-Yes, Your Royal Highness.
-Yes, Your Royal Highness."
1,14,673,00:50:11:14,00:50:14:08,"Mu-deok, I had given you something."
1,14,674,00:50:14:10,00:50:15:14,Show them.
1,14,675,00:50:22:11,00:50:24:05,I had bestowed that sachet to you.
1,14,676,00:50:24:07,00:50:28:11,"If someone hits, swears,
or mistreats you while I am not around,"
1,14,677,00:50:28:13,00:50:30:07,you must tell me.
1,14,678,00:50:31:14,00:50:32:13,"Yes, Your Royal Highness."
1,14,679,00:50:34:15,00:50:35:21,You may go.
1,14,680,00:50:45:02,00:50:47:15,It is foolish of you to make an enemy
1,14,681,00:50:47:17,00:50:51:07,of someone so powerful out of jealousy.
1,14,682,00:51:00:18,00:51:02:09,You have ink on your shoulder.
1,14,683,00:51:03:01,00:51:05:19,"You can erase that black ink
with white rice."
1,14,684,00:51:07:00,00:51:09:02,The two colors may contrast one another.
1,14,685,00:51:09:23,00:51:12:14,"But mix them together,
and they will get rid of that stain."
1,14,686,00:51:13:04,00:51:14:17,Those were some wise words.
1,14,687,00:51:15:11,00:51:17:21,"Where did you read that,
Your Royal Highness?"
1,14,688,00:51:19:08,00:51:20:18,Somewhere.
1,14,689,00:51:20:20,00:51:23:01,"It is something you may see
on a highly competitive exam."
1,14,690,00:51:37:13,00:51:39:10,Is my young master not here?
1,14,691,00:51:42:21,00:51:45:18,"I heard you were injured.
Are you better now?"
1,14,692,00:51:46:07,00:51:49:06,"Yes, thanks to you.
Thank you for sending me the medicine."
1,14,693,00:51:51:06,00:51:55:09,"Maidservant Kim invited me over
for dinner recently."
1,14,694,00:51:56:17,00:51:59:19,Can you join us?
1,14,695,00:52:00:18,00:52:01:16,Sure.
1,14,696,00:52:03:19,00:52:06:17,Then I will set a date and tell Mu-deok.
1,14,697,00:52:07:14,00:52:09:02,Do you know my maid?
1,14,698,00:52:09:04,00:52:12:05,"There was a time
when I visited you but left"
1,14,699,00:52:12:07,00:52:13:22,without being able to see you.
1,14,700,00:52:14:17,00:52:17:06,"That day, she was in your room."
1,14,701,00:52:22:24,00:52:24:03,Do not go.
1,14,702,00:52:25:08,00:52:27:03,Do not go to your room and just stay here.
1,14,703,00:52:28:02,00:52:29:22,I will bring you your clothes.
1,14,704,00:52:31:24,00:52:33:00,What was that?
1,14,705,00:52:33:22,00:52:35:06,Was she making a move on me?
1,14,706,00:52:35:19,00:52:37:07,What do you mean?
1,14,707,00:52:39:05,00:52:40:09,It is nothing.
1,14,708,00:52:47:12,00:52:48:12,Wait.
1,14,709,00:52:49:18,00:52:51:19,Stay still.
1,14,710,00:52:52:18,00:52:53:23,It left.
1,14,711,00:52:54:17,00:52:56:02,"-Did it?
-Yes."
1,14,712,00:52:58:05,00:53:00:03,"-It has left.
-I was so startled."
1,14,713,00:53:13:04,00:53:14:07,Mu-deok.
1,14,714,00:53:30:15,00:53:32:24,"Mu-deok, we meet again."
1,14,715,00:53:36:09,00:53:38:06,Take care of yourself.
1,14,716,00:53:38:08,00:53:39:16,I will see you at the palace.
1,14,717,00:53:39:18,00:53:41:02,Right.
1,14,718,00:53:54:16,00:53:56:06,What is it? Did you run here?
1,14,719,00:53:57:04,00:53:58:02,I did.
1,14,720,00:53:58:04,00:54:00:21,"It took you long enough to visit me
after learning that I was hurt."
1,14,721,00:54:00:23,00:54:01:19,What is it?
1,14,722,00:54:01:21,00:54:04:04,"What could be more shocking
than serving someone else?"
1,14,723,00:54:04:06,00:54:05:05,It is not that.
1,14,724,00:54:05:07,00:54:07:06,The other mages were gossiping about you.
1,14,725,00:54:07:08,00:54:08:12,I wanted to know the truth.
1,14,726,00:54:08:14,00:54:10:22,I see. So you heard about it as well.
1,14,727,00:54:10:24,00:54:12:18,"Why rush over
when you know it is not true?"
1,14,728,00:54:12:20,00:54:16:03,"Who knows? You even caught
a Golden Fish while I was away."
1,14,729,00:54:16:21,00:54:19:01,"You could have become
Master Lee's pupil for all I know."
1,14,730,00:54:19:03,00:54:21:06,What? That is definitely not true.
1,14,731,00:54:21:08,00:54:22:09,Forget it.
1,14,732,00:54:22:11,00:54:24:11,I even suggested it to you.
1,14,733,00:54:25:06,00:54:26:22,I guess it cannot be helped.
1,14,734,00:54:26:24,00:54:28:21,How can I prove it to you?
1,14,735,00:54:30:00,00:54:31:08,You said it could not be helped.
1,14,736,00:54:41:03,00:54:42:03,See?
1,14,737,00:54:44:16,00:54:46:01,I am not a woman to you.
1,14,738,00:54:46:03,00:54:49:04,"If you want to prove it,
go embrace that pretty lady."
1,14,739,00:54:50:14,00:54:52:15,Then should I really do it?
1,14,740,00:54:53:20,00:54:55:22,Yes. Do it.
1,14,741,00:54:55:23,00:54:57:15,You better not say otherwise.
1,14,742,00:54:57:17,00:54:59:02,"Fine, do it!"
1,14,743,00:55:34:08,00:55:36:00,You told me to attack
1,14,744,00:55:36:02,00:55:38:11,when my opponent least expects it.
1,14,745,00:55:39:15,00:55:43:00,"I have followed your teachings, my master."
1,14,746,00:55:45:20,00:55:48:15,Fine. Well done. I am proud of you.
1,14,747,00:55:50:21,00:55:52:00,"By the way,"
1,14,748,00:55:52:16,00:55:56:07,"I heard you ran into her
in my room last time."
1,14,749,00:55:58:12,00:55:59:14,What about it?
1,14,750,00:55:59:16,00:56:01:08,Is that why you stopped me from going?
1,14,751,00:56:05:03,00:56:06:17,Did that happen?
1,14,752,00:56:07:13,00:56:09:00,I do not remember.
1,14,753,00:56:09:18,00:56:11:20,"Understanding you is much harder
than controlling"
1,14,754,00:56:11:22,00:56:13:07,Lake Gyeongcheondaeho's energy.
1,14,755,00:56:14:18,00:56:16:12,"You were pulling me in, were you not?"
1,14,756,00:56:19:00,00:56:21:12,"Master, I am going to the palace today."
1,14,757,00:56:21:14,00:56:23:11,"The King invited Master Lee,"
1,14,758,00:56:24:02,00:56:26:04,and I will be accompanying him.
1,14,759,00:56:26:06,00:56:28:22,"I had wanted to see the Queen
once again and it worked out."
1,14,760,00:56:29:15,00:56:31:04,Be safe.
1,14,761,00:56:32:11,00:56:35:07,"I will. I will tell you everything
once I return."
1,14,762,00:56:43:06,00:56:44:08,Uk.
1,14,763,00:56:48:15,00:56:49:22,I found this.
1,14,764,00:56:51:16,00:56:55:16,"I just so happened to find it.
I thought I should tell you."
1,14,765,00:56:57:22,00:56:58:23,Go.
1,14,766,00:57:18:06,00:57:20:14,"Why would the leader of Songrim
look for me?"
1,14,767,00:57:21:16,00:57:23:18,"-Do you remember Mu-deok?
-Yes."
1,14,768,00:57:23:20,00:57:26:20,"He wants to know
about her time in Sari Village."
1,14,769,00:57:26:22,00:57:30:04,He could just ask her directly. Why me?
1,14,770,00:57:30:05,00:57:31:04,She is here.
1,14,771,00:57:31:07,00:57:33:18,She is not. She is in Songrim.
1,14,772,00:57:33:20,00:57:34:23,She is?
1,14,773,00:57:35:18,00:57:38:14,What could a blind girl be doing there?
1,14,774,00:57:40:21,00:57:43:10,Master Lee wanted you two and Jang Uk
1,14,775,00:57:43:12,00:57:45:08,to accompany him to the palace.
1,14,776,00:57:46:12,00:57:47:21,Uk too?
1,14,777,00:57:49:08,00:57:50:11,Is he all better now?
1,14,778,00:57:50:13,00:57:52:10,We need to leave right away. Get ready.
1,14,779,00:58:00:18,00:58:03:09,Please be careful at the palace.
1,14,780,00:58:03:12,00:58:05:21,The ice stone is there.
1,14,781,00:58:07:13,00:58:09:02,I am aware of that.
1,14,782,00:58:09:04,00:58:12:09,"Since they are shamelessly hiding it,"
1,14,783,00:58:12:11,00:58:15:10,"I have decided to be brazen
as well and make my move."
1,14,784,00:58:20:24,00:58:23:14,"The last time I was invited to the palace,"
1,14,785,00:58:24:04,00:58:26:14,you were this little.
1,14,786,00:58:27:03,00:58:30:03,I remember enjoying the candies
1,14,787,00:58:30:05,00:58:32:12,you had brought from there.
1,14,788,00:58:32:14,00:58:33:19,"By the way,"
1,14,789,00:58:34:08,00:58:37:24,"should you not prepare
a gift for His Majesty?"
1,14,790,00:58:38:01,00:58:40:00,I have prepared one already.
1,14,791,00:58:40:02,00:58:40:24,Yeom.
1,14,792,00:58:41:01,00:58:43:22,Send the gift over to the palace on time.
1,14,793,00:58:43:24,00:58:45:12,"Yes, master."
1,14,794,00:58:45:15,00:58:47:04,Was it between 5 p.m. and 7 p.m.?
1,14,795,00:58:47:06,00:58:48:17,"Between 7 p.m. and 9 p.m., you fool."
